IG_EST,IG_DEP,IG_MUN,IG_POB,IG_LAT_W84,IG_LON_W84,D_PR_PAL1,D_MI_PAL1,D_CLAS_DEP,R_RO_HUES,EdadMa_best,Moho_Z_best,Moho_Z_var,Bario_ppm_best,Azufre_ppm_best,Cromo_ppm_best,Plata_ppm_best,Bismuto_ppm_best,Mercurio_ppm_best,Antimonio_ppm_best,X,Y
Productor pasado - Subterráneo,Antioquia,Andes,San Agustín,5.617917,-75.928583,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.421714099354254,43.528156588863276,7.291988536537157,905.0452491212857,299.98017732636794,79.71425946060145,0.4095914690295258,0.35210133822370887,0.1875795879245977,2.3083194779159073,-75.928583,5.617917
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.617917,-75.929861,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.391934765610692,43.50831845714268,7.269567354170674,866.5754731032597,271.4835508719573,77.49033618664924,0.35417046668670665,0.3087751200555428,0.1843828427500702,2.101197908880637,-75.929861,5.617917
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.618111,-75.93775,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.209458035621688,43.38724961123042,7.14220796095273,1069.8941097715183,364.44770889690693,79.1248757440798,0.4544445161356173,0.38523286099016707,0.1307243718386752,2.723486850130459,-75.93775,5.618111
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.618722,-75.935389,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.260747248914834,43.42571723317198,7.198960820442113,977.6201526620251,262.65388545199914,77.29695899793296,0.3364858857957682,0.3052638221466926,0.14762798574751634,2.2671038475091527,-75.935389,5.618722
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.620082,-75.92591,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.479090093828802,43.5776238377297,7.398857572729329,945.0778383964848,174.56766347978638,80.98969339983849,0.46950644793244917,0.3087627271428481,0.21455941139766765,2.5317908944345398,-75.92591,5.620082
Productor pasado - Subterráneo,Antioquia,Andes,Reserva Forestal,5.621361,-76.00297,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,10.695024677404376,42.44728726506024,6.788790751043622,209.16561442436645,1670.6546436940278,80.84805387116295,0.7683106302928998,0.46521855870494283,0.05982747223413133,3.931295054293358,-76.00297,5.621361
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.62175,-75.954889,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.026336115956507,43.13924733385963,7.013814460155952,969.508091430013,163.44516679049897,78.55705398333104,2.0453528309346676,0.19568912858158896,0.05287014581418917,4.2957789749501005,-75.954889,5.62175
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.622222,-75.928111,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.421793735159444,43.55099144374664,7.4195843558547905,959.1978646122648,152.66458708192494,78.34436931092277,0.3657030101942413,0.2338847253392902,0.25572062688087693,2.251538494466399,-75.928111,5.622222
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.622611,-75.927889,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.426389269927958,43.55584692533227,7.433944438741534,969.9628728422374,155.10808990092306,78.97506773230978,0.37156830100824045,0.23143855728083657,0.2604837497382412,2.1349983974206066,-75.927889,5.622611
Productor pasado - Subterráneo,Antioquia,Andes,San Agustín,5.622806,-75.923194,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.54015652742447,43.63002753621476,7.519011059707981,938.4817952962005,176.63067247055264,80.14995947740792,0.4931764428527236,0.29884022249249337,0.2668244892387128,2.6009440650169853,-75.923194,5.622806
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.626028,-75.930444,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.35822817986956,43.52809515606265,7.485656985127802,1069.5554791016239,146.480294522219,82.98512394634729,0.31136483121530856,0.18549750687221456,0.27974763544738324,2.1174087100459538,-75.930444,5.626028
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.626833,-75.930556,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.354400284689252,43.52916954207062,7.505805747906661,1069.4863046991409,147.23739424989475,83.46030665766118,0.3115280389057354,0.18656131215295377,0.2869633250291409,2.1448800945848268,-75.930556,5.626833
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.627361,-75.924056,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.515871008646334,43.63291010930038,7.623414982817238,968.1743518268414,184.1007889877552,78.14128654752894,0.3979642906456171,0.24528029286603575,0.350502643854437,2.5980937496481125,-75.924056,5.627361
Productor pasado - Subterráneo,Antioquia,Andes,San Agustín,5.6295,-75.928444,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.405250095750857,43.57154427194636,7.609797980830694,1080.937958767211,165.93752425864196,79.38831340577339,0.3189252842009254,0.21228138024949705,0.34932493894803257,2.3143336382995976,-75.928444,5.6295
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.629806,-75.949222,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.157352671758574,43.25110584788761,7.332957871690471,1087.5866500567354,196.6261719150124,80.8844731109078,0.7192021986687492,0.2300177315774127,0.10859379648746163,2.345894502629872,-75.949222,5.629806
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.629861,-75.948694,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.174820948521598,43.25933757470191,7.3408691102907895,1104.8594239251177,195.5850551139118,79.98147030838695,0.690114068712138,0.23301704714434285,0.1129406298240772,2.348038020395102,-75.948694,5.629861
Productor pasado - Subterráneo,Antioquia,Andes,San Perucho,5.637583,-75.936972,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.587704978313052,43.4655179179855,7.702909903329401,1250.4591292099112,189.98751524904534,71.43889156900552,0.3265516199374493,0.20868312524019217,0.2608754429166566,2.204244677053707,-75.936972,5.637583
Productor - Subterráneo,Antioquia,Andes,La Piedra,5.644417,-75.94675,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,11.285365930072102,43.33508452885418,7.771074266293218,1113.7551861483498,187.95774373373203,60.74206492452693,0.32797351212573916,0.1957449058863691,0.07649510267314592,1.905525871547595,-75.94675,5.644417
Productor pasado - Subterráneo,Antioquia,Andes,La Piedra,5.647625,-75.94468,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,11.387853390529704,43.37707341806009,7.8748422325192795,902.489299754658,182.36881288955146,46.1913185364949,0.3176315492168844,0.20006937188778975,0.03972318543102454,1.6792081046261418,-75.94468,5.647625
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.655111,-75.877556,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,12.83314342143806,44.49572679501396,8.893091774151202,925.9721908593214,207.58204981668285,117.45505408420267,65.23254880151191,0.11122902981189071,0.17879813977441575,1.8809659621447863,-75.877556,5.655111
Productor - Subterráneo,Antioquia,Andes,Río San Juán,5.667848,-75.87775,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,12.9276641164748,44.54247737016591,9.073258839078534,869.8299219741475,195.62631795911327,79.78461427560217,20.414412407964633,0.08429817816116623,0.06003311417232178,1.075607024241223,-75.87775,5.667848
Productor - Subterráneo,Antioquia,Andes,La Rochela,5.678194,-75.988111,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.938294203314685,42.78861236008345,8.405041554006488,786.665767597986,150.0088885884377,124.84877034945795,0.15596232551746564,0.21217517555617138,0.012546622000613909,3.5807952767448095,-75.988111,5.678194
Productor pasado - Subterráneo,Antioquia,Andes,Palestina,5.680392,-75.875114,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,13.08635696119557,44.635575212339695,9.261434554158125,840.9538251290016,202.72537915935615,93.55549157305887,21.36674069437389,0.08765605459744225,0.06810894598289681,0.7081880521928002,-75.875114,5.680392
Productor pasado - Subterráneo,Antioquia,Andes,La Rochela,5.693448,-75.97791,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,15.191200801831053,42.972160010251926,8.680536093271648,430.4896569526706,212.10752976235233,160.02286961736058,0.21194024788672913,0.2101346023951214,0.009729468007396562,3.1877125922852176,-75.97791,5.693448
Productor pasado - Subterráneo,Antioquia,Sonsón,<Nulo>,5.69642,-75.216354,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,69.81851858905725,52.79198308553549,10.135985324286102,939.9131829266605,285.78570742581013,54.07800100219463,0.12137920572707493,0.42598489415271623,0.019961929318927672,0.46113243834382966,-75.216354,5.69642
Productor pasado - Subterráneo,Antioquia,Sonsón,<Nulo>,5.707172,-75.17329,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,73.69943060517241,52.976356131116454,9.943387622399335,854.9353202927447,223.1784528295644,23.051482410885395,0.10573866563314234,1.9630449612501186,0.014215655924157515,0.48425709816442836,-75.17329,5.707172
Ocurrencia,Antioquia,Sonsón,<Nulo>,5.707656,-75.28069,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,68.15802022094731,52.64664116723635,10.201944220769432,662.1667678318067,393.88736228306965,110.85413354653176,0.14953367344519278,0.13482385836558392,0.05520365970586984,0.7604736161775141,-75.28069,5.707656
Productor pasado - Subterráneo,Antioquia,Sonsón,<Nulo>,5.713053,-75.23127,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,73.4882392846712,52.86900359492281,10.253443250094985,910.116293161978,279.02606765536456,60.61457991607963,0.1461583256616938,0.3918487093917131,0.02676454266038347,0.5983165147767213,-75.23127,5.713053
Productor pasado - Subterráneo,Antioquia,Sonsón,<Nulo>,5.716335,-75.23607,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,72.80411472815408,52.87874902466996,10.273278363047435,894.4276345068319,286.46920983911843,64.24285090937984,0.15246650001560574,0.3833833139748723,0.03043248589178919,0.6118167625313377,-75.23607,5.716335
Productor - Subterráneo,Antioquia,Abejorral,Purina,5.723422,-75.446396,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,177.7142767222517,51.717757189594906,9.062218394208351,997.3342201259381,985.6049201368909,119.45890307770918,0.751724378198894,0.2726378176039559,0.12304570052175584,8.280586448564978,-75.446396,5.723422
Productor pasado - Subterráneo,Antioquia,Sonsón,<Nulo>,5.723715,-75.12138,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,79.27819875029981,53.14665973752509,9.593522021226754,758.3448418702117,188.02517936560665,80.68055017104507,0.09504650276246425,0.5200715885161227,0.026990344848887005,0.7685793768873936,-75.12138,5.723715
Productor pasado - Subterráneo,Antioquia,Sonsón,<Nulo>,5.723952,-75.09997,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,80.20539895112492,53.16167910538334,9.413500976699986,727.2478209563609,172.52140476658167,96.67124877335192,0.07147949180832504,0.46060611583401556,0.027585251611842426,1.107330052155216,-75.09997,5.723952
Productor pasado - Subterráneo,Antioquia,Abejorral,Purina,5.726173,-75.43736,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,180.69618305397398,51.8316142882725,9.135287766572743,971.8112512867996,748.4569288115623,130.89734105981697,0.48821858098559867,0.2867865053711105,0.09528330146927033,6.63123463787267,-75.43736,5.726173
Productor - Subterráneo,Antioquia,Abejorral,Río Aures,5.730791,-75.426596,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,159.11231682158984,51.976804238760266,9.232840127380953,897.0562810106235,656.6667444886053,157.95360177545436,0.3748297474506933,0.37046952106226033,0.04862637987957455,7.067609694153491,-75.426596,5.730791
Productor pasado - Subterráneo,Antioquia,Sonsón,<Nulo>,5.745121,-75.11314,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,91.78657805512076,53.257285731075754,9.585445102980906,661.0179563517323,170.97916901245793,112.34678063212108,0.2240655201962012,0.39577745340920817,0.02927328308508197,1.046603407533187,-75.11314,5.745121
Productor - Subterráneo,Antioquia,Sonsón,<Nulo>,5.750225,-75.115875,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,96.52763192712383,53.28044731787105,9.609900498837543,647.9817023725261,174.8171270495435,115.72974123564117,0.23080961267085723,0.37796446604674494,0.029610376280554743,1.0620544043409277,-75.115875,5.750225
Productor pasado - Subterráneo,Antioquia,Sonsón,<Nulo>,5.75029,-75.10997,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,95.0501496783055,53.282170799651055,9.561867497001959,644.9956409913857,172.6373813923893,118.62727900690044,0.2265553112738113,0.3735553158340335,0.029750479245606476,1.0931829928874424,-75.10997,5.75029
Ocurrencia,Antioquia,Sonsón,<Nulo>,5.755843,-75.263261,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,70.8805747696043,53.09484504833955,10.329271240340836,947.4114579999995,326.3827893476324,64.82541105285713,0.07307300000000026,0.7132619999999992,0.013958700000000039,1.1232725629835556,-75.263261,5.755843
Productor pasado - Subterráneo,Antioquia,Sonsón,<Nulo>,5.775225,-75.120224,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,128.3112698271116,53.393088852655865,9.587010432871903,560.1294700369297,192.4666740436176,147.93905833266675,0.24345992681071685,0.28619800003028445,0.03140373878367161,1.0578278374625012,-75.120224,5.775225
Productor pasado - Subterráneo,Antioquia,Abejorral,Quebradona Arriba,5.795204,-75.36785,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,110.656007126518,53.04224074089306,9.578363906903665,762.7028901828329,300.6495737297228,154.65841486910003,0.32249389409272766,0.12273109807374484,0.04626221749396521,2.570091599313036,-75.36785,5.795204
Productor - Subterráneo,Antioquia,Abejorral,La Labor,5.805947,-75.41706,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,225.5626578538052,52.867751514263574,8.996937628137308,1112.332303569986,252.4137431187401,120.71513065568747,0.15958529064601407,0.14604166659757872,0.05507931765495589,2.3912639375492644,-75.41706,5.805947
Ocurrencia,Antioquia,Sonsón,<Nulo>,5.815377,-75.215042,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,97.75453090510418,53.558487865264034,10.060576364248561,545.8039350049912,330.1551588004687,109.83925909474813,0.2981073106857479,0.26579186861883525,0.04719670729533063,1.262686918186234,-75.215042,5.815377
Productor - Subterráneo,Antioquia,Abejorral,Piedra Canela,5.824953,-75.475635,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,221.54971400768525,52.59238646790918,8.262173662385655,1148.0382687419317,285.75692640563756,90.78727525038394,0.1517763107961643,0.18635703563944195,0.2921776022155152,4.369293172424798,-75.475635,5.824953
Productor - Subterráneo,Antioquia,Abejorral,Los Rastrojos,5.835184,-75.483268,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,218.93401890309326,52.634347101970924,8.009076176333664,1163.7643706091415,288.11705327103385,112.91064571773917,0.1781701663580115,0.22784916896638524,0.20397700326694415,4.2161924344764685,-75.483268,5.835184
Productor pasado - Subterráneo,Antioquia,Abejorral,Yarumal,5.843528,-75.34277,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,114.32872722952943,53.56098239830125,9.3646634693318,683.5447088177289,433.62715757369,84.27943422489903,0.23564945058235703,0.2557496579045368,0.03132986305879598,2.1994690904130794,-75.34277,5.843528
Productor pasado - Subterráneo,Antioquia,Cocorná,<Nulo>,6.010474,-75.0936,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,81.05508829536268,53.69452156097441,5.582427691962602,717.6937926938987,195.94087967105233,105.33166436434831,1.2346838889162253,0.12063180985686808,0.02700791048722728,1.2856813328307168,-75.0936,6.010474
Productor pasado - Subterráneo,Antioquia,San Luis,<Nulo>,6.021249,-75.01901,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,98.23298301133161,53.47490559368121,1.9893229671046395,691.8832589283597,128.9866309331418,97.22932072266549,1.2412759417564498,0.17891079315711503,0.024794634920740893,1.1240634252360195,-75.01901,6.021249
Productor pasado - Subterráneo,Antioquia,San Luis,<Nulo>,6.069288,-75.06887,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,75.4415943127594,53.446753095170685,5.746265623500501,813.6426641547486,186.71507759939766,93.98297205592087,1.5073010062338417,0.12434674334159693,0.02870311364935462,1.0387979834766878,-75.06887,6.069288
Productor pasado - Subterráneo,Antioquia,San Carlos,<Nulo>,6.146261,-75.00126,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,161.1905126534469,52.86151599319572,7.536497082597792,773.2330845757712,139.2183571135714,72.25486477485157,2.0727878585468287,0.1714728827400275,0.01721194305168496,0.5766387926558777,-75.00126,6.146261
Productor pasado - Subterráneo,Antioquia,San Carlos,<Nulo>,6.15551,-75.01696,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,86.80736449878266,52.856402925117266,7.805478249821185,817.5783361509474,139.18082827336295,71.38337163463272,1.981927127310886,0.18504122222013444,0.01933783199376152,0.5785821176390877,-75.01696,6.15551
Productor pasado - Subterráneo,Antioquia,Granada,<Nulo>,6.177649,-75.13908,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,77.18980169691952,53.026019940780095,9.384873338209728,1030.9925491341967,196.46427490959238,50.45462862004399,2.0284187433112013,0.1184746995180845,0.0301638181895692,0.83247092784049,-75.13908,6.177649
Productor pasado - Subterráneo,Antioquia,Guatapé,<Nulo>,6.225133,-75.13014,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,78.66734670815485,52.65881965476997,9.663731431673744,1054.708431429911,170.21912253911194,31.888776003645727,2.186245684959073,0.1903515238610574,0.029301127027787106,0.6946493305504348,-75.13014,6.225133
Productor pasado - Subterráneo,Antioquia,Alejandría,Tocaima,6.351749,-75.110061,Oro-Au,Oro-Au,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,80.50671299915156,51.53996217066772,8.599644416330278,579.9689086605138,198.15812024449676,86.50936564429095,2.2810604232787304,0.35983183978299227,4.414656922935473e-05,0.6830960184543736,-75.110061,6.351749
Productor pasado - Subterráneo,Antioquia,Alejandría,La Inmaculada,6.358622,-75.06263,Oro-Au,Oro-Au,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,78.1913289528618,51.409411950674155,7.782995231293862,521.1272706525749,190.45158174910637,77.2940128269588,2.324677466925345,0.17793264964681255,4.471571504624584e-05,0.6831332034067072,-75.06263,6.358622
Productor pasado - Subterráneo,Antioquia,Alejandría,Tocaima,6.374566,-75.074427,Oro-Au,Oro-Au,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,77.3760656950652,51.281365940562374,7.540954658118282,607.4239388408655,212.66404731043352,54.48813383085069,2.222191380229136,0.2927932274946743,4.601706990312407e-05,0.6834873339082993,-75.074427,6.374566
Productor pasado - Subterráneo,Antioquia,Caicedo,Caicedo,6.402468,-76.021283,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,19.81706716077486,41.26440794438728,5.842645739837589,811.1546290037039,3728.2828009196,138.3672183596332,1.480798935784243,0.5380468070729658,0.10841261577449421,2.1280159883123133,-76.021283,6.402468
Productor - Subterráneo,Antioquia,Caicedo,Caicedo,6.402891,-76.020451,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,19.80844722808794,41.276973150002966,5.81666326706665,804.8501299125046,3941.3048828580554,134.44695869326145,1.4440516904069869,0.5667370537234669,0.10558526389723852,2.0996501337705937,-76.020451,6.402891
Productor pasado - Subterráneo,Antioquia,Frontino,<Nulo>,6.418705,-76.156107,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,14.093166161758502,39.02794618862267,8.476077697631995,777.4030218106202,356.2720424265501,39.86224570904335,0.17048845299385387,0.382646433939468,0.00040498557943636473,3.0363731964032232,-76.156107,6.418705
ocurrencia,Antioquia,Caicedo,Caicedo,6.457478,-76.03649,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,29.581461540733407,40.79169851763389,3.666473289562246,804.042306095082,1338.3329916243727,117.2263835764711,3.41688174715749,0.23067566979858856,0.09605912677910519,20.86948409961147,-76.03649,6.457478
Productor pasado - Subterráneo,Antioquia,Frontino,<Nulo>,6.459605,-76.097549,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,34.83794895767384,39.80547202719059,6.104810745199348,820.0821375201019,308.46658310649804,17.11423615295421,0.8425889381714269,0.3220096600462501,0.07431526021327271,7.922594062285121,-76.097549,6.459605
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.600464,-76.12978,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,25.41192277265952,38.88492023377744,8.10754266985235,478.9718294880751,290.96383542883257,126.65739772651618,0.1959849047399989,0.10185670326159152,0.0975676227177916,1.5066686567317427,-76.12978,6.600464
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.624943,-76.1346,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,30.939195485271593,38.750400829441816,8.61298335807982,449.3263262922766,155.06994327026575,138.41954508300066,0.21364233542373892,0.09233556019607946,0.09926021460231203,0.9640083636420667,-76.1346,6.624943
Productor pasado - Subterráneo,Antioquia,Entrerrios,Belmira,6.63455,-75.64971,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_METAMÓRFICA,182.90633594036095,45.810648140576724,8.972317856278904,534.5758629603431,253.0051386710938,151.63131282297456,0.14331025690014645,0.10706451260343722,0.08933168727179482,0.6770321343165546,-75.64971,6.63455
Productor pasado - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.635551,-76.150233,Oro-Au,Oro-Au,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,26.72677838780873,38.497621368423474,9.015921385239832,470.6595107442703,176.69287426632806,127.75714765046959,0.20345144083301342,0.07925469214627649,0.09431417970389298,0.8008373788105396,-76.150233,6.635551
Productor pasado - Subterráneo,Antioquia,Entrerrios,Belmira,6.641904,-75.650856,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_METAMÓRFICA,183.90479183331635,45.73212100048431,9.087328305056252,511.7288984184359,284.4268375639931,137.14664814526182,0.15473899251634943,0.09049740128233016,0.1037179350425354,0.62905759106582,-75.650856,6.641904
Productor pasado - Subterráneo,Antioquia,Yalí,<Nulo>,6.650852,-74.89331,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,92.63319930871755,48.762697491526076,8.604547667254726,662.7477508758876,181.85274503313815,62.01767659028775,1.6269253759465785,0.6778431094639027,6.481740067625265e-05,3.177923781639991,-74.89331,6.650852
Productor pasado - Subterráneo,Antioquia,Belmira,Belmira,6.659866,-75.68708,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_METAMÓRFICA,188.78115270840092,45.122717250450485,9.680004047719903,482.36195597302753,329.55575978587933,103.23084157589503,0.3458051425093875,0.10691227850165141,0.2729280886005687,0.6365721676515098,-75.68708,6.659866
Productor pasado - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.662829,-76.10967,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,29.953801841350067,39.01374569147627,8.854995652018593,518.8913484361744,175.56894259860985,176.01222253819736,0.8359082407528136,0.09471754477412832,0.10879754269121622,0.8152113376816661,-76.10967,6.662829
Productor pasado - Subterráneo,Antioquia,Belmira,Belmira,6.66795,-75.68301,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_METAMÓRFICA,184.38325032648146,45.10911171797305,9.718753722679171,501.1496152887568,407.668730451805,119.73294043201922,0.40034652998633913,0.10489295705324392,0.30764657410893315,0.6368817569801529,-75.68301,6.66795
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.676447,-76.156768,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,16.61917253061804,38.30968279954348,9.580278510106641,2303.77021593843,248.51980355407144,113.99084146843492,0.08105334037177532,0.051839486573630564,0.03191137945011613,0.5609870393927805,-76.156768,6.676447
Productor pasado - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.683959,-76.039067,Oro-Au,Oro-Au,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,45.7407084936928,39.97506361855109,8.508047789751942,781.2753323971954,2672.69738796324,80.57382959776233,4.944484013832047,2.059411399264885,0.12346350220881962,2.091564438800836,-76.039067,6.683959
Productor pasado - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.684083,-76.049311,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,45.90526478443987,39.82603101840757,8.576156928297769,783.0315613168949,3928.741991887046,75.36431145251105,6.445249956800708,3.118066311635639,0.1226671902026214,2.397967316732057,-76.049311,6.684083
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.68974,-76.05445,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,45.475158474856876,39.7341716318592,8.703494401065269,741.5472767212513,6892.808087885017,85.4511340384987,8.389850114987073,5.3777691365830975,0.12158386915702482,3.6741492405229175,-76.05445,6.68974
Productor pasado - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.691768,-76.0557,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,45.41333788127338,39.70993133097029,8.742734243777198,724.709249141645,7843.074931930996,84.58762588697545,8.860312486115745,6.096336072980725,0.12132983265562877,4.1610586449137985,-76.0557,6.691768
Productor pasado - Subterráneo,Antioquia,Belmira,Belmira,6.693725,-75.69849,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_METAMÓRFICA,173.53961225598997,44.70948568073705,10.016191963606762,502.3482332115491,486.8703906673928,130.394569384405,0.42353474194381274,0.10403645535728574,0.14303618221021602,0.5178003172179646,-75.69849,6.693725
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.694967,-76.050942,Oro-Au,Oro-Au,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,46.33929945730953,39.76855308318863,8.755314005869531,747.1513751890986,15806.99740011175,70.25659952758747,11.870150636701931,11.77533561403139,0.12512346201507227,7.628699683023298,-76.050942,6.694967
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.695639,-76.056288,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,45.60936421607581,39.68963942829421,8.801471725675231,705.5644137855587,8903.388911526106,79.43598071323122,9.284647991980973,6.974553401297546,0.12091949540459362,4.80470619955411,-76.056288,6.695639
